"play ID","game ID","game name",date,location,length,comments,"player 1 username","player 1 name","player 1 startposition","player 1 color","player 1 score","player 1 new","player 1 win","player 2 username","player 2 name","player 2 startposition","player 2 color","player 2 score","player 2 new","player 2 win","player 3 username","player 3 name","player 3 startposition","player 3 color","player 3 score","player 3 new","player 3 win","player 4 username","player 4 name","player 4 startposition","player 4 color","player 4 score","player 4 new","player 4 win","player 5 username","player 5 name","player 5 score","player 5 new","player 5 win","player 6 username","player 6 name","player 6 score","player 6 new","player 6 win","player 7 name","player 7 win","player 8 username","player 8 name","player 8 new"
62815874,277700,"Merchants Cove",2022-07-31,V.,,,,Bart,,Blacksmith,160,,,Boelerino,Martijn,,Oracle,164,,,Excali8ur,Rianne,,"Dragon Rancher",167,,1,Keukenprinses,Sabrina,,Alchemist,89,1,,,,,,,,,,,,,,,,
62817854,243757,"Gangster City",2022-07-31,V.,,,,Bart,,,1,1,,Boelerino,Martijn,,,1,1,,Excali8ur,Rianne,,,1,,,Keukenprinses,Sabrina,,,2,,1,,,,,,,,,,,,,,,
62818661,211450,"Take That",2022-07-31,Vakantie,,,,Bart,,,2,1,,,Martijn,,,1,,,Excali8ur,Rianne,,,5,,1,,Sabrina,,,-25,,,,,,,,,,,,,,,,,
62822731,297895,"Divvy Dice",2022-08-01,V.,,,,Bart,,,149,1,1,Excali8ur,Rianne,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62836749,313065,Transmissions,2022-08-01,V.,,,,Bart,,,59,,,Boelerino,Martijn,,,50,1,,Excali8ur,Rianne,,,86,,1,Keukenprinses,Sabrina,,,65,1,,,,,,,,,,,,,,,,
62845882,297895,"Divvy Dice",2022-08-01,V.,,,,Bart,,,33,,,Boelerino,Martijn,,,61,1,,Excali8ur,Rianne,,,106,,1,Keukenprinses,Sabrina,,,82,1,,,,,,,,,,,,,,,,
62847902,244522,"That's Pretty Clever!",2022-08-01,V.,,,,Bart,,,153,1,,Boelerino,Martijn,,,220,,1,Excali8ur,Rianne,,,172,1,,Keukenprinses,Sabrina,,,193,,,,,,,,,,,,,,,,,
62848743,270314,Ohanami,2022-08-01,V.,,,,Bart,,,165,,,Boelerino,Martijn,,,172,,,Excali8ur,Rianne,,,175,,1,Keukenprinses,Sabrina,,,174,,,,,,,,,,,,,,,,,
62877424,270314,Ohanami,2022-08-01,Vakantie,,,,Bart,,,165,,,,Martijn,,,172,,,Excali8ur,Rianne,,,175,,1,,Sabrina,,,174,,,,,,,,,,,,,,,,,
62877489,277700,"Merchants Cove",2022-08-02,V.,,,,Bart,,Captain,206,,,Excali8ur,Rianne,,Alchemist,235,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62877608,72287,"Mr. Jack Pocket",2022-08-01,V.,,,,Bart,,Detective,,1,1,Excali8ur,Rianne,,"Mr Jack",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62877616,72287,"Mr. Jack Pocket",2022-08-01,V.,,,,Bart,,"Mr Jack",,,1,Excali8ur,Rianne,,Detective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62880561,339789,"Welcome to the Moon",2022-08-03,V.,,"Solo Campaign
Chapters 109 - 7 - 62

Mission 1 - Launch",,Astra,,,131,,,Excali8ur,Rianne,,,135,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62930761,277700,"Merchants Cove",2022-08-05,V.,,,,Bart,,Oracle,394,,1,Excali8ur,Rianne,,Chronomancer,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62953303,339789,"Welcome to the Moon",2022-08-05,V.,,"Solo Campaign; chapter 62 (poging 2)

Mission 1 - Launch",,Astra,,,150,,1,Excali8ur,Rianne,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62955914,339789,"Welcome to the Moon",2022-08-05,V.,,"Solo Campaign 62. Top 4 floors not filled - go to ch 148.

Mission 1 - Launch",,Astra,,,130,,,Excali8ur,Rianne,,,153,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62956274,339789,"Welcome to the Moon",2022-08-05,V.,,"Solo Campaign ch 148 - 79. Temp event #159.
Next: go to ch 92.

Mission 2 - Journey",,Astra,,,88,,,Excali8ur,Rianne,,,157,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62989935,339789,"Welcome to the Moon",2022-08-05,V.,,"Ch 92 - ch 111.
Go to: ch 61

Mission 3 - Colony",,Astra,,,96,,,Excali8ur,Rianne,,,117,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63158500,292507,"Ramen Ink",2022-08-12,S.,,,,Bart,,,38,,1,Excali8ur,Rianne,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63174395,292354,"13 Monsters",2022-08-12,Home,,"Played with expansions:
- [thing=320519]13 Monsters: Armed to the Teeth[/thing]",,Marcha,,,,,1,Excali8ur,Rianne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63231667,45,Perudo,2022-08-14,Miguel,,,,"Anonymous player",,,,,1,,"Anonymous player",,,,,,,Miguel,,,,,,Excali8ur,Rianne,,,,,,,,,,,,,,,,,,,,
63371331,313065,Transmissions,2022-08-19,h.,,,,Bart,,,70,,,,Marcha,,,82,1,1,Excali8ur,Rianne,,,67,,,,,,,,,,,,,,,,,,,,,,,,
63404003,259551,"Magic Fold",2022-08-20,h.,,,,Bart,,,0,,1,Boelerino,Martijn,,,,1,,Excali8ur,Rianne,,,,,,Keukenprinses,Sabrina,,,,,,,,,,,,,,,,,,,,
63603129,311930,"Block and Key",2022-08-20,h.,,,,Bart,,,35,1,,Excali8ur,Rianne,,,40,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63632018,311930,"Block and Key",2022-08-28,h.,,,,Bart,,,22,,1,Boelerino,Martijn,,,18,1,,Excali8ur,Rianne,,,20,,,Keukenprinses,Sabrina,,,15,1,,,,,,,,,,,,,,,,
63642780,318560,Witchstone,2022-08-28,h.,,,Boelerino,Martijn,,,120,1,1,Excali8ur,Rianne,,,86,1,,Keukenprinses,Sabrina,,,96,1,,,,,,,,,,,,,,,,,,,,,,,
63975201,318560,Witchstone,2022-09-10,h.,,,,Bart,,,63,1,,Boelerino,Martijn,,,103,,1,Excali8ur,Rianne,,,95,,,Keukenprinses,Sabrina,,,75,,,,,,,,,,,,,,,,,
63979186,264172,Stackers,2022-09-10,h.,,,,Bart,,,,,,Boelerino,Martijn,,,,,,Excali8ur,Rianne,,,,,,Keukenprinses,Sabrina,,,,,1,,,,,,,,,,,,,,,
63981119,300877,"New York Zoo",2022-09-10,h.,,,,Bart,,,,,,Boelerino,Martijn,,,,,,Excali8ur,Rianne,,,,,,Keukenprinses,Sabrina,,,,,1,,,,,,,,,,,,,,,
63982145,259069,Punto,2022-09-10,h.,,,,Bart,,,,,1,Boelerino,Martijn,,,,,,Excali8ur,Rianne,,,,,,Keukenprinses,Sabrina,,,,,,,,,,,,,,,,,,,,
63983768,330532,Hashi,2022-09-10,h.,,,,Bart,,,41,1,,Boelerino,Martijn,,,43,1,,Excali8ur,Rianne,,,39,,,Keukenprinses,Sabrina,,,50,,1,,,,,,,,,,,,,,,
63985277,245476,CuBirds,2022-09-10,h.,,,,Bart,,,,,,Boelerino,Martijn,,,,,,Excali8ur,Rianne,,,,,,Keukenprinses,Sabrina,,,,,1,,,,,,,,,,,,,,,
63986730,533,"Labyrinth: The Card Game",2022-09-10,h.,,,,Bart,,,11,1,1,Boelerino,Martijn,,,10,1,,Excali8ur,Rianne,,,9,,,Keukenprinses,Sabrina,,,7,,,,,,,,,,,,,,,,,
63988424,269620,"My Very First Games: Off to Bed!",2022-09-10,h.,,,Excali8ur,Rianne,,,,,,,Tessa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64504973,328479,"Living Forest",2022-09-30,h.,,,,Marcha,,,,,1,Excali8ur,Rianne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64509500,265683,"Second Chance",2022-09-30,h.,,,,Bart,,,7,1,,Excali8ur,Rianne,,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64527564,287693,Anubixx,2022-10-01,h.,,,,Bart,,,60,1,,Boelerino,Martijn,,,60,,,Keukenprinses,Sabrina,,,66,,1,,,,,,,,,,,,,,,,,,,,,,
64527586,265683,"Second Chance",2022-10-01,h.,,,,Bart,,,,,,Boelerino,Martijn,,,,1,1,Keukenprinses,Sabrina,,,,1,,,,,,,,,,,,,,,,,,,,,,,
64529324,300683,"Meeple Land",2022-10-01,h.,,,,Bart,,,51,,1,Boelerino,Martijn,,,41,,,Keukenprinses,Sabrina,,,44,,,,,,,,,,,,,,,,,,,,,,,,
64536154,253398,"Lost Cities: Rivals",2022-10-01,h.,,,,Bart,,,62,,,Boelerino,Martijn,,,55,1,,Excali8ur,Rianne,,,95,,1,Keukenprinses,Sabrina,,,83,1,,,,,,,,,,,,,,,,
64540222,300001,Renature,2022-10-01,h.,,,,Bart,,,59,,,Boelerino,Martijn,,,55,,,Excali8ur,Rianne,,,48,,,Keukenprinses,Sabrina,,,78,,1,,,,,,,,,,,,,,,
64544773,263918,Cartographers,2022-10-01,h.,,"Played with expansions:
- [thing=319273]Cartographers Map Pack 2: Affril ‚Äì Plane of Knowledge[/thing]",,Bart,,,101,,,Boelerino,Martijn,,,107,,1,Excali8ur,Rianne,,,104,,,Keukenprinses,Sabrina,,,99,,,,,,,,,,,,,,,,,
64701146,365698,Rainforest,2022-10-07,Spiel,,,,Martijn,,,37,1,,Excali8ur,Rianne,,,37,1,,,Sabrina,,,48,1,1,,Tom,,,39,1,,,,,,,,,,,,,,,,
64702252,343899,Coral,2022-10-07,S.,,,Boelerino,Martijn,,,10,1,1,Excali8ur,Rianne,,,8,1,,Keukenprinses,Sabrina,,,7,1,,,Tom,,,7,1,,,,,,,,,,,,,,,,
64704072,302965,Akros,2022-10-07,Spiel,,,,Martijn,,,,1,1,,Tom,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64705319,297129,"Jekyll vs. Hyde",2022-10-08,S.,,,Excali8ur,Rianne,,,,1,,,Tom,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64715472,302965,Akros,2022-10-08,Spiel,,,Excali8ur,Rianne,,,,1,1,,Tom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64717425,361084,Yoxii,2022-10-08,S.,,,Excali8ur,Rianne,,,,1,1,,Tom,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64717586,28738,Kamon,2022-10-08,S.,,,Excali8ur,Rianne,,,,1,1,,Tom,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64717950,21703,Mana,2022-10-08,S.,,,Excali8ur,Rianne,,,,1,1,,Tom,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64718177,189830,PantareÔ,2022-10-08,S.,,,Excali8ur,Rianne,,,,1,1,,Tom,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64719795,309207,"City Builder: Ancient World",2022-10-08,S.,,,Boelerino,Martijn,,,38,1,,Excali8ur,Rianne,,,45,1,,Keukenprinses,Sabrina,,,34,1,,,Tom,,,50,1,1,,,,,,,,,,,,,,,
64738816,363307,Evergreen,2022-10-08,S.,,,Boelerino,Martijn,,,142,1,1,Excali8ur,Rianne,,,129,1,,Keukenprinses,Sabrina,,,135,1,,,Tom,,,142,1,,,,,,,,,,,,,,,,
64739562,302965,Akros,2022-10-08,S.,,,Keukenprinses,Sabrina,,,,,1,,Tom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64870814,314589,"Night Parade of a Hundred Yokai",2022-10-13,h.,,,,Bart,,,7,1,1,Excali8ur,Rianne,,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64872299,365308,"Subway Squeeze",2022-10-13,h.,,,,Bart,,,17,1,,Excali8ur,Rianne,,,23,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65001363,299702,"The Lost Code",2022-10-17,h.,,,,Barbara,,,32,1,1,Excali8ur,Rianne,,,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65116475,283482,Zookeepers,2022-10-22,h.,,,,Bart,,,25,1,1,Boelerino,Martijn,,,16,1,,Excali8ur,Rianne,,,19,1,,Keukenprinses,Sabrina,,,25,1,1,,,,,,,,,,,,,,,
65120592,309207,"City Builder: Ancient World",2022-10-22,h.,,,,Bart,,,53,1,,Boelerino,Martijn,,,36,,,Excali8ur,Rianne,,,40,,,Keukenprinses,Sabrina,,,54,,1,,,,,,,,,,,,,,,
65123555,365308,"Subway Squeeze",2022-10-22,h.,,,,Bart,,,27,,,Boelerino,Martijn,,,7,1,,Excali8ur,Rianne,,,24,,,Keukenprinses,Sabrina,,,29,1,1,,,,,,,,,,,,,,,
65127868,314589,"Night Parade of a Hundred Yokai",2022-10-23,Home,,,,Bart,,"Onukuma (beer)",4,,,,Martijn,,"Nekomata (kat)",9,1,,Excali8ur,Rianne,,"Nogitsune (vos)",12,,,,Sabrina,,"Gamanoke (kikker)",14,1,1,,,,,,,,,,,,,,,
65229473,346621,Nirvana,2022-10-26,h.,,,Excali8ur,Rianne,,,,1,,Keukenprinses,Sabrina,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65231740,357563,Akropolis,2022-10-26,h.,,,,Bart,,,99,1,,Boelerino,Martijn,,,60,1,,Excali8ur,Rianne,,,97,1,,Keukenprinses,Sabrina,,,106,1,1,,,,,,,,,,,,,,,
65235850,271088,"Ishtar: Gardens of Babylon",2022-10-26,h.,,,,Bart,,,58,1,,Boelerino,Martijn,,,59,1,,Excali8ur,Rianne,,,66,1,1,Keukenprinses,Sabrina,,,51,1,,,,,,,,,,,,,,,,
65238029,364994,"Tidal Blades: Banner Festival",2022-10-26,h.,,,,Bart,,,36,1,,Boelerino,Martijn,,,39,1,,Excali8ur,Rianne,,,43,1,,Keukenprinses,Sabrina,,,44,1,1,,,,,,,,,,,,,,,
65250260,356123,"Turing Machine",2022-10-27,h.,,"Problem 2: 3 rounds, 6 questions",,Astra,,,,1,,Excali8ur,Rianne,,,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65250691,356123,"Turing Machine",2022-10-27,h.,,"Problem: A4B Y0V
3 rounds; 6 questions - ai: 2 rounds; 5 questions

Misread B - looking for 2's instead of 1's",,Astra,,,2,,1,Excali8ur,Rianne,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65252485,356123,"Turing Machine",2022-10-27,h.,,"Problem: A4B J1F
2 rounds, 4 questions (AI also)",,Astra,,,2,,,Excali8ur,Rianne,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65258406,267367,"Suburbia: Collector's Edition",2022-10-27,h.,,,,Bart,,,124,1,1,Excali8ur,Rianne,,,93,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65268011,321753,"Count 'em Up",2022-10-28,Home,,,Excali8ur,Rianne,,,,,,,Tessa,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65268029,351937,"Carla Caramel",2022-10-10,h.,,,Excali8ur,Rianne,,,,1,1,Keukenprinses,Sabrina,,,,1,1,,Tessa,,,,1,1,,,,,,,,,,,,,,,,,,,,,,
65268197,167412,"Hopp und Hui!",2022-10-28,Home,,,Excali8ur,Rianne,,,4,,,,Tessa,,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65278178,356123,"Turing Machine",2022-10-28,H.,,"Problem 03: Beide 2 ronden, 5 vragen",,Marcha,,,2,1,1,Excali8ur,Rianne,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65279699,356123,"Turing Machine",2022-10-28,H.,,"Problem 13:
Beide verkeerde oplossing. Denkfouten 
- 'no pair' kan ook betekenen: allemaal hetzelfde.
- even &lt; odd: kan dus ook allemaal odd zijn.",,Marcha,,,10,,1,Excali8ur,Rianne,,,10,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65281857,356123,"Turing Machine",2022-10-28,H.,,"Problem C528KSU:
2 rounds, 7 questions. Beat the machine",,Marcha,,,2,,1,Excali8ur,Rianne,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65294417,351937,"Carla Caramel",2022-10-29,Home,,"3 gesmolten ijsjes",Excali8ur,Rianne,,,,,,,Tessa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65300332,363369,"Starship Captains",2022-10-29,Home,,,,Bart,,,34,1,,,Martijn,,,35.5,1,,Excali8ur,Rianne,,,39.5,1,1,,Sabrina,,,39,1,,,,,,,,,,,,,,,,
65303893,365698,Rainforest,2022-10-29,H.,,,,Bart,,,36,1,,Boelerino,Martijn,,,29,,,Excali8ur,Rianne,,,37,,1,Keukenprinses,Sabrina,,,35,,,,,,,,,,,,,,,,,
65312037,267367,"Suburbia: Collector's Edition",2022-10-29,H.,,,,Bart,,,53,,,Boelerino,Martijn,,,154,1,1,Excali8ur,Rianne,,,97,,,Keukenprinses,Sabrina,,,70,1,,,,,,,,,,,,,,,,
65477447,343899,Coral,2022-11-04,H.,,,,Bart,,,6,1,,Boelerino,Martijn,,,8,,,Excali8ur,Rianne,,,6,,,Keukenprinses,Sabrina,,,10,,1,,,,,,,,,,,,,,,
65480687,363307,Evergreen,2022-11-04,H.,,,,Bart,,,146,1,,Boelerino,Martijn,,,174,,1,Excali8ur,Rianne,,,154,,,Keukenprinses,Sabrina,,,153,,,,,,,,,,,,,,,,,
65492167,292507,"Ramen Ink",2022-11-05,S.,,,,Marcha,,,45,,,Excali8ur,Rianne,,,46,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65492346,40958,"6 nimmt! Junior",2022-11-05,H.,,,,Marcha,,,26,1,,Excali8ur,Rianne,,,10,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65492492,40958,"6 nimmt! Junior",2022-11-05,H.,,,,Marcha,,,13,,1,Excali8ur,Rianne,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65512408,301399,"Lyttle Wood",2022-11-05,S.,,,,Marcha,,,89,1,1,Excali8ur,Rianne,,,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65514369,319402,Silencio,2022-11-05,"Onderweg (trein)",,,,Marcha,,,0,1,,Excali8ur,Rianne,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65538446,306881,"Railroad Ink Challenge: Lush Green Edition",2022-11-06,Spiel,,,,"Anonymous player",,,42,,,,"Anonymous player",,,46,,1,,Bart,,,36,1,,Excali8ur,Rianne,,,32,1,,,,,,,,,,,,,,,,
65563907,184921,"Bunny Kingdom",2022-11-07,H.,,,,Bart,,,218,1,1,Excali8ur,Rianne,,,162,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65665204,184921,"Bunny Kingdom",2022-11-11,H.,,,,Bart,,,228,,1,,Marcha,,,174,1,,Excali8ur,Rianne,,,204,,,,,,,,,,,,,,,,,,,,,,,,
65673313,264055,Draftosaurus,2022-11-11,Home,,Summer,,Bart,,,38,1,1,Excali8ur,Rianne,,,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65673739,264055,Draftosaurus,2022-11-11,H.,,Winter,,Bart,,,31,,1,Excali8ur,Rianne,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65674922,346703,"7 Wonders: Architects",2022-11-11,Home,,,,Bart,,,37,1,,Excali8ur,Rianne,,,38,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65680460,201808,"Clank!: A Deck-Building Adventure",2022-11-12,H.,,,,Bart,,,165,1,1,Excali8ur,Rianne,,,96,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65737107,285529,"Dragon's Breath: The Hatching",2022-11-13,H.,,,Excali8ur,Rianne,,,13,1,1,,Tessa,,,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65741009,351937,"Carla Caramel",2022-11-13,H.,,"15 bolletjes. Topscore",Excali8ur,Rianne,,,,,,,Tessa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65782223,2679,"Mouse Trap",2022-11-14,Home,,,Excali8ur,Rianne,,,,,,,Tessa,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65782268,2679,"Mouse Trap",2022-11-13,H.,,,Excali8ur,Rianne,,,,,,,Tessa,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65782277,2679,"Mouse Trap",2022-10-26,H.,,,Excali8ur,Rianne,,,,,1,,Tessa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65782371,351466,"Chompin' Charlie",2022-11-14,H.,,,Excali8ur,Rianne,,,,,1,,Tessa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65782426,351466,"Chompin' Charlie",2022-11-14,H.,,,Excali8ur,Rianne,,,,,,,Tessa,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65788261,88,Torres,2022-11-14,H.,,,,Bart,,,310,1,1,Excali8ur,Rianne,,,305,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65885061,244193,"Under the Sea",2022-11-19,Home,,Normaal,Excali8ur,Rianne,,,,,1,,Tessa,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65885062,244193,"Under the Sea",2022-11-19,Home,,Normaal,Excali8ur,Rianne,,,,,,,Tessa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65885064,244193,"Under the Sea",2022-11-19,Home,,Normaal,Excali8ur,Rianne,,,,,1,,Tessa,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65885074,244193,"Under the Sea",2022-11-19,H.,,"Missende Kleur",Excali8ur,Rianne,,,,,1,,Tessa,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65885126,244193,"Under the Sea",2022-11-19,H.,,Schaduw,Excali8ur,Rianne,,,,,,,Tessa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65887296,2679,"Mouse Trap",2022-11-19,H.,,,Boelerino,Martijn,,,,1,1,Excali8ur,Rianne,,,,,,Keukenprinses,Sabrina,,,,1,,,Tessa,,,,,,,,,,,,,,,,,,,,
65890255,346501,"Mille Fiori",2022-11-19,H.,,,,Bart,,,204,1,,Boelerino,Martijn,,,204,1,,Excali8ur,Rianne,,,228,1,1,Keukenprinses,Sabrina,,,187,1,,,,,,,,,,,,,,,,
65893143,184921,"Bunny Kingdom",2022-11-19,H.,,,,Bart,,,109,,,Boelerino,Martijn,,,123,1,1,Excali8ur,Rianne,,,110,,,Keukenprinses,Sabrina,,,115,1,,,,,,,,,,,,,,,,
65897398,279014,"Teenage Mutant Ninja Turtles: Turtle Power Card Game",2022-11-19,H.,,,,Bart,,Supercat,,1,,Boelerino,Martijn,,Robodog,,1,1,Excali8ur,Rianne,,Robodog,,1,1,Keukenprinses,Sabrina,,Robodog,,1,1,,,,,,,,,,,,,,,
65899369,264055,Draftosaurus,2022-11-19,Home,,,,Bart,,,29,,,,Martijn,,,33,1,,Excali8ur,Rianne,,,34,,1,,Sabrina,,,33,1,,,,,,,,,,,,,,,,
65899877,264055,Draftosaurus,2022-11-19,H.,,,,Bart,,,56,,,Boelerino,Martijn,,,64,,,Excali8ur,Rianne,,,66,,,Keukenprinses,Sabrina,,,74,,1,,,,,,,,,,,,,,,
65901866,346703,"7 Wonders: Architects",2022-11-19,Home,,,,Bart,,,28,,,,Martijn,,,26,1,,Excali8ur,Rianne,,,31,,1,,Sabrina,,,31,1,1,,,,,,,,,,,,,,,
65903640,346621,Nirvana,2022-11-19,H.,,,,Bart,,,3,1,,Boelerino,Martijn,,,1,1,1,Excali8ur,Rianne,,,4,,,Keukenprinses,Sabrina,,,2,,,,,,,,,,,,,,,,,
65909867,88,Torres,2022-11-19,H.,,,,Bart,,,221,,,Boelerino,Martijn,,,246,1,1,Excali8ur,Rianne,,,182,,,Keukenprinses,Sabrina,,,193,1,,,,,,,,,,,,,,,,
65912314,351466,"Chompin' Charlie",2022-11-19,H.,,,Excali8ur,Rianne,,,,,1,,Tessa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65912318,351466,"Chompin' Charlie",2022-11-19,H.,,,Excali8ur,Rianne,,,,,,,Tessa,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66076516,336986,Flamecraft,2022-11-25,H.,,,,Barbara,,,59,1,1,Excali8ur,Rianne,,,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66114932,267378,Chakra,2022-11-27,Vakantie,,,,Barbara,,,9,1,,Excali8ur,Rianne,,,14,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66116009,267378,Chakra,2022-11-27,V.,,,,Barbara,,,20,,1,Excali8ur,Rianne,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66245099,368058,"The Wolves",2022-12-01,H.,,,,Bart,,,44,1,,Excali8ur,Rianne,,,73,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66266691,234469,Origami,2022-12-02,H.,,,,Marcha,,,34,1,,Excali8ur,Rianne,,,39,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66270551,336986,Flamecraft,2022-12-03,H.,,,,Bart,,,66,1,,,Marcha,,,60,1,,Excali8ur,Rianne,,,75,,1,,,,,,,,,,,,,,,,,,,,,,
66282042,2679,"Mouse Trap",2022-12-03,Home,,,,"Anonymous player",,,,1,1,Excali8ur,Rianne,,,,,,,Tessa,,,,,1,,,,,,,,,,,,,,,,,,,,,,
66282047,351466,"Chompin' Charlie",2022-12-03,H.,,,,"Anonymous player",,,,1,1,,Tessa,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66346995,368058,"The Wolves",2022-12-04,H.,,,,Bart,,,57,,1,Excali8ur,Rianne,,,33,,,,Tom,,,57,1,,,,,,,,,,,,,,,,,,,,,,,
66389152,306881,"Railroad Ink Challenge: Lush Green Edition",2022-12-06,M.,,"BosÔºèOpdrachtkaarten",,Marcha,,,101,1,1,Excali8ur,Rianne,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66389200,311930,"Block and Key",2022-12-04,H.,,,,Bart,,,21,,,Excali8ur,Rianne,,,24,,1,,Tom,,,22,1,,,,,,,,,,,,,,,,,,,,,,,
66389207,275044,Glow,2022-12-04,H.,,,,Bart,,,54,1,,Excali8ur,Rianne,,,70,1,,,Tom,,,84,1,1,,,,,,,,,,,,,,,,,,,,,,
66485243,351913,Tiletum,2022-12-10,H.,,,,Bart,,,198,1,1,Boelerino,Martijn,,,189,1,,Excali8ur,Rianne,,,169,1,,Keukenprinses,Sabrina,,,184,1,,,,,,,,,,,,,,,,
66490911,336986,Flamecraft,2022-12-10,H.,,,,Bart,,,51,,,Boelerino,Martijn,,,56,1,1,Excali8ur,Rianne,,,52,,,Keukenprinses,Sabrina,,,51,1,,,,,,,,,,,,,,,,
66657657,368058,"The Wolves",2022-12-17,H.,,,,Bart,,,37,,,,Martijn,,,24,1,,Excali8ur,Rianne,,,40,,,,Sabrina,,,41,1,1,,,,,,,,,,,,,,,
66658993,357475,Hiroba,2022-12-17,Home,,,,Bart,,,28,1,,,Martijn,,,27,1,,Excali8ur,Rianne,,,24,1,,,Sabrina,,,40,1,1,,,,,,,,,,,,,,,
66666130,314503,"Codex Naturalis",2022-12-17,Home,,,,Bart,,,24,1,,,Martijn,,,30,1,,Excali8ur,Rianne,,,31,1,1,,Sabrina,,,31,1,,,,,,,,,,,,,,,,
