play ID,game ID,game name,userid,date,quantity,location,length,incomplete,nowinstats,comments,player 1 username,player 1 name,player 1 startposition,player 1 color,player 1 score,player 1 new,player 1 rating,player 1 win,player 2 username,player 2 name,player 2 startposition,player 2 color,player 2 score,player 2 new,player 2 rating,player 2 win,player 3 username,player 3 name,player 3 startposition,player 3 color,player 3 score,player 3 new,player 3 rating,player 3 win,player 4 username,player 4 name,player 4 startposition,player 4 color,player 4 score,player 4 new,player 4 rating,player 4 win,player 5 username,player 5 name,player 5 startposition,player 5 color,player 5 score,player 5 new,player 5 rating,player 5 win,player 6 username,player 6 name,player 6 startposition,player 6 color,player 6 score,player 6 new,player 6 rating,player 6 win,player 7 username,player 7 name,player 7 startposition,player 7 color,player 7 score,player 7 new,player 7 rating,player 7 win
90469630,271319,Las Vegas Royale,,25/10/2024,,Ardennen - Hamois,30,,,,,Arjen,,,360000,1,,,,Dieter,,,420000,1,,,,Maxim,,,530000,,,,,Ottie,,,650000,,,1,,Wiebe,,,480000,,,,,,,,,,,,,,,,,,,
90471120,413246,Bomb Busters,,25/10/2024,,Ardennen - Hamois,10,,,,,Arjen,,,,1,,1,,Dieter,,,,1,,1,,Maxim,,,,1,,1,,Ottie,,,,1,,1,,Wiebe,,,,1,,1,,,,,,,,,,,,,,,,
90471986,413246,Bomb Busters,,25/10/2024,,Ardennen - Hamois,10,,,,,Arjen,,,,,,1,,Dieter,,,,,,1,,Maxim,,,,,,1,,Ottie,,,,,,1,,Wiebe,,,,,,1,,,,,,,,,,,,,,,,
90472421,413246,Bomb Busters,,25/10/2024,,Ardennen - Hamois,10,,,,,Arjen,,,,,,1,,Dieter,,,,,,1,,Maxim,,,,,,1,,Ottie,,,,,,1,,Wiebe,,,,,,1,,,,,,,,,,,,,,,,
90473427,413246,Bomb Busters,,25/10/2024,,Ardennen - Hamois,10,,,,,Arjen,,,,,,1,,Dieter,,,,,,1,,Maxim,,,,,,1,,Ottie,,,,,,1,,Wiebe,,,,,,1,,,,,,,,,,,,,,,,
90475106,415780,Lure,,25/10/2024,,Ardennen - Hamois,20,,,,,Arjen,,,45,1,,1,,Dieter,,,29,1,,,,Maxim,,,29,,,,,Ottie,,,11,,,,,Wiebe,,,35,,,,,,,,,,,,,,,,,,,
90476360,347805,Green Team Wins,,25/10/2024,,Ardennen - Hamois,15,,,,,Arjen,,,16,,,,,Dieter,,,7,,,,,Maxim,,,22,,,1,,Ottie,,,11,,,,,Wiebe,,,17,,,,,,,,,,,,,,,,,,,
90477223,284083,The Crew: The Quest for Planet Nine,,25/10/2024,,Ardennen - Hamois,10,,,,,Arjen,,,,,,1,,Dieter,,,,1,,1,,Maxim,,,,1,,1,,Ottie,,,,,,1,,Wiebe,,,,,,1,,,,,,,,,,,,,,,,
90477786,284083,The Crew: The Quest for Planet Nine,,25/10/2024,,Ardennen - Hamois,10,,,,,Arjen,,,,,,,,Dieter,,,,,,,,Maxim,,,,,,,,Ottie,,,,,,,,Wiebe,,,,,,,,,,,,,,,,,,,,,,
90477790,284083,The Crew: The Quest for Planet Nine,,25/10/2024,,Ardennen - Hamois,10,,,,,Arjen,,,,,,1,,Dieter,,,,,,1,,Maxim,,,,,,1,,Ottie,,,,,,1,,Wiebe,,,,,,1,,,,,,,,,,,,,,,,
90478156,284083,The Crew: The Quest for Planet Nine,,25/10/2024,,Ardennen - Hamois,10,,,,,Arjen,,,,,,,,Dieter,,,,,,,,Maxim,,,,,,,,Ottie,,,,,,,,Wiebe,,,,,,,,,,,,,,,,,,,,,,
90478320,284083,The Crew: The Quest for Planet Nine,,25/10/2024,,Ardennen - Hamois,10,,,,,Arjen,,,,,,,,Dieter,,,,,,,,Maxim,,,,,,,,Ottie,,,,,,,,Wiebe,,,,,,,,,,,,,,,,,,,,,,
90478555,284083,The Crew: The Quest for Planet Nine,,25/10/2024,,Ardennen - Hamois,10,,,,,Arjen,,,,,,,,Dieter,,,,,,,,Maxim,,,,,,,,Ottie,,,,,,,,Wiebe,,,,,,,,,,,,,,,,,,,,,,
90478707,284083,The Crew: The Quest for Planet Nine,,25/10/2024,,Ardennen - Hamois,10,,,,,Arjen,,,,,,1,,Dieter,,,,,,1,,Maxim,,,,,,1,,Ottie,,,,,,1,,Wiebe,,,,,,1,,,,,,,,,,,,,,,,
90478855,284083,The Crew: The Quest for Planet Nine,,25/10/2024,,Ardennen - Hamois,,,,,,Arjen,,,,,,1,,Dieter,,,,,,1,,Maxim,,,,,,1,,Ottie,,,,,,1,,Wiebe,,,,,,1,,,,,,,,,,,,,,,,
90479498,284083,The Crew: The Quest for Planet Nine,,25/10/2024,,Ardennen - Hamois,10,,,,,Arjen,,,,,,1,,Dieter,,,,,,1,,Maxim,,,,,,1,,Ottie,,,,,,1,,Wiebe,,,,,,1,,,,,,,,,,,,,,,,
90479501,284083,The Crew: The Quest for Planet Nine,,25/10/2024,,Ardennen - Hamois,10,,,,,Arjen,,,,,,,,Dieter,,,,,,,,Maxim,,,,,,,,Ottie,,,,,,,,Wiebe,,,,,,,,,,,,,,,,,,,,,,
90479518,284083,The Crew: The Quest for Planet Nine,,25/10/2024,,Ardennen - Hamois,10,,,,,Arjen,,,,,,1,,Dieter,,,,,,1,,Maxim,,,,,,1,,Ottie,,,,,,1,,Wiebe,,,,,,1,,,,,,,,,,,,,,,,
90479526,284083,The Crew: The Quest for Planet Nine,,25/10/2024,,Ardennen - Hamois,10,,,,,Arjen,,,,,,,,Dieter,,,,,,,,Maxim,,,,,,,,Ottie,,,,,,,,Wiebe,,,,,,,,,,,,,,,,,,,,,,
90479527,284083,The Crew: The Quest for Planet Nine,,25/10/2024,,Ardennen - Hamois,10,,,,,Arjen,,,,,,,,Dieter,,,,,,,,Maxim,,,,,,,,Ottie,,,,,,,,Wiebe,,,,,,,,,,,,,,,,,,,,,,
90489951,199478,Flamme Rouge,,26/10/2024,,Ardennen - Hamois,62,,,,,Arjen,,,1,1,,1,,Dieter,,,,1,,,,Maxim,,,,1,,,,Ottie,,,3,,,,,Wiebe,,,2,1,,,,,,,,,,,,,,,,,,
90491391,246784,Cryptid,,26/10/2024,,Ardennen - Hamois,40,,,,,Arjen,,,,,,,,Dieter,,,,,,,,Maxim,,,,,,,,Ottie,,,,,,,,Wiebe,,,,,,,,,,,,,,,,,,,,,,
90491682,377515,Mind Up!,,26/10/2024,,Ardennen - Hamois,14,,,,,Arjen,,,79,1,,1,,Maxim,,,66,,,,,Ottie,,,75,,,,,Wiebe,,,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,
90499972,284083,The Crew: The Quest for Planet Nine,,26/10/2024,,Ardennen - Hamois,,,,,,Arjen,,,,,,,,Dieter,,,,,,,,Maxim,,,,,,,,Ottie,,,,,,,,Wiebe,,,,,,,,,,,,,,,,,,,,,,
90499974,284083,The Crew: The Quest for Planet Nine,,26/10/2024,,Ardennen - Hamois,,,,,,Arjen,,,,,,,,Dieter,,,,,,,,Maxim,,,,,,,,Ottie,,,,,,,,Wiebe,,,,,,,,,,,,,,,,,,,,,,
90499980,284083,The Crew: The Quest for Planet Nine,,26/10/2024,,Ardennen - Hamois,30,,,,,Arjen,,,,,,,,Dieter,,,,,,,,Maxim,,,,,,,,Ottie,,,,,,,,Wiebe,,,,,,,,,,,,,,,,,,,,,,
90499984,284083,The Crew: The Quest for Planet Nine,,26/10/2024,,Ardennen - Hamois,11,,,,,Arjen,,,,,,1,,Dieter,,,,,,1,,Maxim,,,,,,1,,Ottie,,,,,,1,,Wiebe,,,,,,1,,,,,,,,,,,,,,,,
90500126,202174,Viticulture: Tuscany Essential Edition,,26/10/2024,,Ardennen - Hamois,135,,,,,Arjen,,,21,1,,,,Dieter,,,1,1,,,,Maxim,,,15,1,,,,Ottie,,,27,,,1,,Wiebe,,,22,1,,,,,,,,,,,,,,,,,,
90503730,417197,Rebirth,,26/10/2024,,Ardennen - Hamois,52,,,,,Dieter,,,128,1,,,,Maxim,,,105,,,,,Ottie,,,140,,,,,Wiebe,,,143,,,1,,,,,,,,,,,,,,,,,,,,,,,,
90509613,416086,AI: 100% Human,,26/10/2024,,Ardennen - Hamois,112,,,,,Arjen,,,95,1,,,,Dieter,,,97,1,,,,Maxim,,,88,1,,,,Ottie,,,116,,,1,,Wiebe,,,95,1,,,,,,,,,,,,,,,,,,
90514983,282171,Trial by Trolley,,26/10/2024,,Ardennen - Hamois,30,,,,,Arjen,,,2,,,,,Dieter,,,0,,,,,Maxim,,,4,1,,1,,Ottie,,,2,,,,,Wiebe,,,2,,,,,,,,,,,,,,,,,,,
90519545,254088,Gravity Superstar,,26/10/2024,,Ardennen - Hamois,30,,,,,Arjen,,,,,,,,Dieter,,,,1,,,,Maxim,,,,,,,,Ottie,,,,,,,,Wiebe,,,,,,,,,,,,,,,,,,,,,,
90519580,254088,Gravity Superstar,,26/10/2024,,Ardennen - Hamois,30,,,,,Arjen,,,17,,,,,Dieter,,,21,1,,,,Maxim,,,16,,,,,Ottie,,,25,,,1,,Wiebe,,,18,,,,,,,,,,,,,,,,,,,
90521589,413246,Bomb Busters,,26/10/2024,,Ardennen - Hamois,15,,,,,Arjen,,,,,,1,,Dieter,,,,,,1,,Maxim,,,,,,1,,Ottie,,,,,,1,,Wiebe,,,,,,,,,,,,,,,,,,,,,,
90522423,413246,Bomb Busters,,26/10/2024,,Ardennen - Hamois,11,,,,,Arjen,,,,,,1,,Dieter,,,,,,1,,Maxim,,,,,,1,,Ottie,,,,,,1,,Wiebe,,,,,,1,,,,,,,,,,,,,,,,
90523459,413246,Bomb Busters,,26/10/2024,,Ardennen - Hamois,11,,,,,Arjen,,,,,,1,,Dieter,,,,,,1,,Maxim,,,,,,1,,Ottie,,,,,,1,,Wiebe,,,,,,1,,,,,,,,,,,,,,,,
90524358,413246,Bomb Busters,,26/10/2024,,Ardennen - Hamois,15,,,,,Arjen,,,,,,1,,Dieter,,,,,,1,,Maxim,,,,,,1,,Ottie,,,,,,1,,Wiebe,,,,,,1,,,,,,,,,,,,,,,,
90528571,284083,The Crew: The Quest for Planet Nine,,26/10/2024,,Ardennen - Hamois,11,,,,,Arjen,,,,,,1,,Dieter,,,,,,1,,Maxim,,,,,,1,,Ottie,,,,,,1,,Wiebe,,,,,,1,,,,,,,,,,,,,,,,
90528575,284083,The Crew: The Quest for Planet Nine,,26/10/2024,,Ardennen - Hamois,11,,,,,Arjen,,,,,,1,,Dieter,,,,,,1,,Maxim,,,,,,1,,Ottie,,,,,,1,,Wiebe,,,,,,1,,,,,,,,,,,,,,,,
90528580,284083,The Crew: The Quest for Planet Nine,,26/10/2024,,Ardennen - Hamois,11,,,,,Arjen,,,,,,1,,Dieter,,,,,,1,,Maxim,,,,,,1,,Ottie,,,,,,1,,Wiebe,,,,,,1,,,,,,,,,,,,,,,,
90528586,284083,The Crew: The Quest for Planet Nine,,26/10/2024,,Ardennen - Hamois,11,,,,,Arjen,,,,,,1,,Dieter,,,,,,1,,Maxim,,,,,,1,,Ottie,,,,,,1,,Wiebe,,,,,,1,,,,,,,,,,,,,,,,
90528595,284083,The Crew: The Quest for Planet Nine,,26/10/2024,,Ardennen - Hamois,11,,,,,Arjen,,,,,,,,Dieter,,,,,,,,Maxim,,,,,,,,Ottie,,,,,,,,Wiebe,,,,,,,,,,,,,,,,,,,,,,
90528614,284083,The Crew: The Quest for Planet Nine,,26/10/2024,,Ardennen - Hamois,11,,,,,Arjen,,,,,,,,Dieter,,,,,,,,Maxim,,,,,,,,Ottie,,,,,,,,Wiebe,,,,,,,,,,,,,,,,,,,,,,
90528618,284083,The Crew: The Quest for Planet Nine,,26/10/2024,,Ardennen - Hamois,11,,,,,Arjen,,,,,,,,Dieter,,,,,,,,Maxim,,,,,,,,Ottie,,,,,,,,Wiebe,,,,,,,,,,,,,,,,,,,,,,
90528623,284083,The Crew: The Quest for Planet Nine,,26/10/2024,,Ardennen - Hamois,11,,,,,Arjen,,,,,,,,Dieter,,,,,,,,Maxim,,,,,,,,Ottie,,,,,,,,Wiebe,,,,,,,,,,,,,,,,,,,,,,
90528626,284083,The Crew: The Quest for Planet Nine,,26/10/2024,,Ardennen - Hamois,11,,,,,Arjen,,,,,,,,Dieter,,,,,,,,Maxim,,,,,,,,Ottie,,,,,,,,Wiebe,,,,,,,,,,,,,,,,,,,,,,
90528630,284083,The Crew: The Quest for Planet Nine,,26/10/2024,,Ardennen - Hamois,11,,,,,Arjen,,,,,,,,Dieter,,,,,,,,Maxim,,,,,,,,Ottie,,,,,,,,Wiebe,,,,,,,,,,,,,,,,,,,,,,
90528633,284083,The Crew: The Quest for Planet Nine,,26/10/2024,,Ardennen - Hamois,11,,,,,Arjen,,,,,,,,Dieter,,,,,,,,Maxim,,,,,,,,Ottie,,,,,,,,Wiebe,,,,,,,,,,,,,,,,,,,,,,
90528640,284083,The Crew: The Quest for Planet Nine,,26/10/2024,,Ardennen - Hamois,11,,,,,Arjen,,,,,,,,Dieter,,,,,,,,Maxim,,,,,,,,Ottie,,,,,,,,Wiebe,,,,,,,,,,,,,,,,,,,,,,
90528644,284083,The Crew: The Quest for Planet Nine,,26/10/2024,,Ardennen - Hamois,11,,,,,Arjen,,,,,,,,Dieter,,,,,,,,Maxim,,,,,,,,Ottie,,,,,,,,Wiebe,,,,,,,,,,,,,,,,,,,,,,
90548364,411567,The Gang,,27/10/2024,,Ardennen - Hamois,20,,,,,Arjen,,,,1,,,,Dieter,,,,1,,,,Maxim,,,,1,,,,Ottie,,,,,,,,Wiebe,,,,1,,,,,,,,,,,,,,,,,,
90548373,411567,The Gang,,27/10/2024,,Ardennen - Hamois,,,,,,Arjen,,,-1,,,,,Dieter,,,-1,,,,,Maxim,,,-1,,,,,Ottie,,,-1,,,,,Wiebe,,,-1,,,,,,,,,,,,,,,,,,,
90549350,420087,Flip 7,,27/10/2024,,Ardennen - Hamois,21,,,,,Arjen,,,77,1,,,,Maxim,,,220,1,,1,,Ottie,,,100,,,,,Wiebe,,,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,
90550491,284083,The Crew: The Quest for Planet Nine,,27/10/2024,,Ardennen - Hamois,80,,,,,Arjen,,,,,,,,Dieter,,,,,,,,Maxim,,,,,,,,Ottie,,,,,,,,Wiebe,,,,,,,,,,,,,,,,,,,,,,
90550493,284083,The Crew: The Quest for Planet Nine,,27/10/2024,,Ardennen - Hamois,,,,,,Arjen,,,,,,,,Dieter,,,,,,,,Maxim,,,,,,,,Ottie,,,,,,,,Wiebe,,,,,,,,,,,,,,,,,,,,,,
90550494,284083,The Crew: The Quest for Planet Nine,,27/10/2024,,Ardennen - Hamois,,,,,,Arjen,,,,,,1,,Dieter,,,,,,1,,Maxim,,,,,,1,,Ottie,,,,,,1,,Wiebe,,,,,,1,,,,,,,,,,,,,,,,
90550496,284083,The Crew: The Quest for Planet Nine,,27/10/2024,,Ardennen - Hamois,,,,,,Arjen,,,,,,1,,Dieter,,,,,,1,,Maxim,,,,,,1,,Ottie,,,,,,1,,Wiebe,,,,,,1,,,,,,,,,,,,,,,,
90550497,284083,The Crew: The Quest for Planet Nine,,27/10/2024,,Ardennen - Hamois,,,,,,Arjen,,,,,,1,,Dieter,,,,,,1,,Maxim,,,,,,1,,Ottie,,,,,,1,,Wiebe,,,,,,1,,,,,,,,,,,,,,,,
90550498,284083,The Crew: The Quest for Planet Nine,,27/10/2024,,Ardennen - Hamois,,,,,,Arjen,,,,,,1,,Dieter,,,,,,1,,Maxim,,,,,,1,,Ottie,,,,,,1,,Wiebe,,,,,,1,,,,,,,,,,,,,,,,
90550500,284083,The Crew: The Quest for Planet Nine,,27/10/2024,,Ardennen - Hamois,,,,,,Arjen,,,,,,1,,Dieter,,,,,,1,,Maxim,,,,,,1,,Ottie,,,,,,1,,Wiebe,,,,,,1,,,,,,,,,,,,,,,,
90550502,284083,The Crew: The Quest for Planet Nine,,27/10/2024,,Ardennen - Hamois,,,,,,Arjen,,,,,,1,,Dieter,,,,,,1,,Maxim,,,,,,1,,Ottie,,,,,,1,,Wiebe,,,,,,1,,,,,,,,,,,,,,,,
90605336,354886,Quacks & Co.: Quedlinburg Dash,,28/10/2024,,Thuis,25,,,,,Anoukje,,,,1,,1,,Ottie,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90611214,415780,Lure,,28/10/2024,,Thuis,20,,,,,Henk,,,26,,,,,Ottie,,,36,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90612367,415780,Lure,,28/10/2024,,Thuis,,,,,,Henk,,,53,,,,,Ottie,,,63,,,1,,Stephanie,,,26,1,,,,Tom,,,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,
90612532,420087,Flip 7,,28/10/2024,,Thuis,,,,,,Henk,,,22,1,,,,Ottie,,,,,,,,Stephanie,,,,1,,,,Tom,,,28,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
90613879,411567,The Gang,,28/10/2024,,Thuis,,,,,,Henk,,,,1,,1,,Ottie,,,,,,1,,Stephanie,,,,1,,1,,Tom,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
90614894,411567,The Gang,,28/10/2024,,Thuis,,,,,,Henk,,,,,,1,,Ottie,,,,,,1,,Stephanie,,,,,,1,,Tom,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
90614895,411567,The Gang,,28/10/2024,,Thuis,,,,,,Henk,,,,,,,,Ottie,,,,,,,,Stephanie,,,,,,,,Tom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90615709,347805,Green Team Wins,,28/10/2024,,Thuis,20,,,,,Henk,,,20,,,,,Ottie,,,25,,,1,,Stephanie,,,19,1,,,,Tom,,,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,
90649006,383725,Cryptic Nature,,29/10/2024,,Thuis,124,,,,,Arjen,,,19,1,,1,,Maxim,,,12,1,,,,Ottie,,,19,,,1,,Wiebe,,,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,
90651884,411567,The Gang,,29/10/2024,,Thuis,20,,,,,Arjen,,,-3,,,,,Maxim,,,-3,,,,,Ottie,,,-3,,,,,Wiebe,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,
90651921,411567,The Gang,,29/10/2024,,Thuis,20,,,,,Arjen,,,1,,,1,,Maxim,,,1,,,1,,Ottie,,,1,,,1,,Wiebe,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
90652119,521,Crokinole,,29/10/2024,,Thuis,10,,,,,Arjen,,Team 2,0,,,,,Maxim,,Team 2,0,,,,,Ottie,,Team 1,110,,,1,,Wiebe,,Team 1,110,,,1,,,,,,,,,,,,,,,,,,,,,,,,
90652491,521,Crokinole,,29/10/2024,,Thuis,19,,,,,Arjen,,Team 2,25,,,,,Maxim,,Team 2,25,,,,,Ottie,,Team 1,110,,,1,,Wiebe,,Team 1,110,,,1,,,,,,,,,,,,,,,,,,,,,,,,
90653825,521,Crokinole,,29/10/2024,,Thuis,19,,,,,Arjen,,Team 2,70,,,,,Maxim,,Team 2,70,,,,,Ottie,,Team 1,110,,,1,,Wiebe,,Team 1,110,,,1,,,,,,,,,,,,,,,,,,,,,,,,
90681724,393165,Inferno,,30/10/2024,,Meeples,142,,,,,Cindy T,,,42,1,,,,Hans,,,42,1,,,,Ottie,,,47,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90727119,256669,Scorpius Freighter,,01/11/2024,,Maarten,90,,,,,Jens Bossaert,,,69,1,,,,Maarten,,,72,1,,1,,Ottie,,,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90727836,269146,Yōkai,,01/11/2024,,Maarten,25,,,,,Jens Bossaert,,,,1,,1,,Maarten,,,,1,,1,,Ottie,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90728092,420087,Flip 7,,01/11/2024,,Maarten,17,,,,,Jens Bossaert,,,171,1,,,,Maarten,,,106,1,,,,Ottie,,,228,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90729540,416086,AI: 100% Human,,01/11/2024,,Maarten,120,,,,,Jens Bossaert,,,114,1,,,,Maarten,,,82,1,,,,Ottie,,,128,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90732633,417197,Rebirth,,01/11/2024,,Maarten,90,,,,,Jens Bossaert,,,230,1,,1,,Maarten,,,173,1,,,,Ottie,,,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90732769,298586,Demeter,,01/11/2024,,Maarten,20,,,,,Jens Bossaert,,,66,1,,1,,Maarten,,,57,1,,,,Ottie,,,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90734505,388476,Spectral,,01/11/2024,,Maarten,30,,,,,Jens Bossaert,,,72,1,,1,,Maarten,,,52,1,,,,Ottie,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90743741,367385,Tesseract,,01/11/2024,,Maarten,60,,,,,Jens Bossaert,,,,1,,1,,Maarten,,,,1,,1,,Ottie,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90747579,377123,Hidden Ark,,01/11/2024,,Maarten,85,,,,,Jens Bossaert,,,81,1,,,,Maarten,,,96,1,,1,,Ottie,,,77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90748642,415780,Lure,,01/11/2024,,Maarten,20,,,"Played with expansions:
- [thing=419579]Lure: Deep Waters[/thing]",,Jens Bossaert,,,28,1,,,,Maarten,,,36,1,,1,,Ottie,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90749707,158600,Hanamikoji,,01/11/2024,,Maarten,15,,,,,Maarten,,,,1,,1,,Ottie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90754838,261525,Untamed: Feral Factions,,01/11/2024,,Maarten,25,,,,,Maarten,,,2,1,,,,Ottie,,,3,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90756686,37208,Court of the Medici,,01/11/2024,,Maarten,25,,,,,Maarten,,,0,1,,,,Ottie,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90757323,37208,Court of the Medici,,01/11/2024,,Maarten,25,,,,,Maarten,,,9,,,,,Ottie,,,15,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90757628,312726,Bubble King,,01/11/2024,,Maarten,,,,,,Maarten,,,285,1,,1,,Ottie,,,250,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90787515,416086,AI: 100% Human,,02/11/2024,,Hans & Cindy,37,,,,,Cindy T,,,88,,,,,Hans,,,62,,,,,Ottie,,,129,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90796629,365717,Clank!: Catacombs,,02/11/2024,,Hans & Cindy,132,,,"Played with expansions:
- [thing=422869]Clank!: Catacombs – Lairs and Lost Chambers[/thing]
- [thing=428358]Clank!: Catacombs – Mister Wizkers Promo Card[/thing]",,Cindy T,,,108,1,,,,Hans,,,48,1,,,,Ottie,,,144,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90799636,259069,Punto,,02/11/2024,,Hans & Cindy,15,,,"Played with expansions:
- [thing=422869]Clank!: Catacombs – Lairs and Lost Chambers[/thing]
- [thing=428358]Clank!: Catacombs – Mister Wizkers Promo Card[/thing]",,Cindy T,,,2,1,,1,,Hans,,,0,1,,,,Ottie,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90800185,259069,Punto,,02/11/2024,,Hans & Cindy,17,,,"Played with expansions:
- [thing=422869]Clank!: Catacombs – Lairs and Lost Chambers[/thing]
- [thing=428358]Clank!: Catacombs – Mister Wizkers Promo Card[/thing]",,Cindy T,,,1,,,,,Hans,,,1,,,,,Ottie,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90803860,422126,Intarsia,,02/11/2024,,Hans & Cindy,50,,,,,Cindy T,,,91,1,,1,,Hans,,,68,1,,,,Ottie,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90805391,259069,Punto,,02/11/2024,,Hans & Cindy,17,,,,,Cindy T,,,2,,,1,,Hans,,,0,,,,,Ottie,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90805731,415147,Spectacular,,02/11/2024,,Hans & Cindy,40,,,,,Cindy T,,,164,1,,,,Hans,,,177,1,,1,,Ottie,,,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90932334,31481,Galaxy Trucker,,05/11/2024,,Thuis,90,,,"Played with expansions:
- [thing=97845]Galaxy Trucker: Another Big Expansion[/thing]
- [thing=144227]Galaxy Trucker: Latest Models[/thing]
- [thing=38378]Galaxy Trucker: The Big Expansion[/thing]",,Arjen,,,-6,1,,,,Dieter,,,-15,,,,,Maxim,,,-18,,,,,Ottie,,,19,,,1,,Wiebe,,,3,1,,,,,,,,,,,,,,,,,,
90933512,284083,The Crew: The Quest for Planet Nine,,05/11/2024,,Thuis,,,,,,Arjen,,,,,,1,,Dieter,,,,,,1,,Maxim,,,,,,1,,Ottie,,,,,,1,,Wiebe,,,,,,1,,,,,,,,,,,,,,,,
90933514,284083,The Crew: The Quest for Planet Nine,,05/11/2024,,Thuis,,,,,,Arjen,,,,,,1,,Dieter,,,,,,1,,Maxim,,,,,,1,,Ottie,,,,,,1,,Wiebe,,,,,,1,,,,,,,,,,,,,,,,
90933518,284083,The Crew: The Quest for Planet Nine,,05/11/2024,,Thuis,,,,,,Arjen,,,,,,1,,Dieter,,,,,,1,,Maxim,,,,,,1,,Ottie,,,,,,1,,Wiebe,,,,,,1,,,,,,,,,,,,,,,,
90935442,284083,The Crew: The Quest for Planet Nine,,05/11/2024,,Thuis,,,,,,Arjen,,,,,,1,,Dieter,,,,,,1,,Maxim,,,,,,1,,Ottie,,,,,,1,,Wiebe,,,,,,1,,,,,,,,,,,,,,,,
90935451,284083,The Crew: The Quest for Planet Nine,,05/11/2024,,Thuis,,,,,,Arjen,,,,,,1,,Dieter,,,,,,1,,Maxim,,,,,,1,,Ottie,,,,,,1,,Wiebe,,,,,,1,,,,,,,,,,,,,,,,
90935456,284083,The Crew: The Quest for Planet Nine,,05/11/2024,,Thuis,,,,,,Arjen,,,,,,,,Dieter,,,,,,,,Maxim,,,,,,,,Ottie,,,,,,,,Wiebe,,,,,,,,,,,,,,,,,,,,,,
90935459,284083,The Crew: The Quest for Planet Nine,,05/11/2024,,Thuis,,,,,,Arjen,,,,,,,,Dieter,,,,,,,,Maxim,,,,,,,,Ottie,,,,,,,,Wiebe,,,,,,,,,,,,,,,,,,,,,,
90935460,284083,The Crew: The Quest for Planet Nine,,05/11/2024,,Thuis,,,,,,Arjen,,,,,,,,Dieter,,,,,,,,Maxim,,,,,,,,Ottie,,,,,,,,Wiebe,,,,,,,,,,,,,,,,,,,,,,
90935464,284083,The Crew: The Quest for Planet Nine,,05/11/2024,,Thuis,,,,,,Arjen,,,,,,,,Dieter,,,,,,,,Maxim,,,,,,,,Ottie,,,,,,,,Wiebe,,,,,,,,,,,,,,,,,,,,,,
90935470,284083,The Crew: The Quest for Planet Nine,,05/11/2024,,Thuis,73,,,,,Arjen,,,,,,,,Dieter,,,,,,,,Maxim,,,,,,,,Ottie,,,,,,,,Wiebe,,,,,,,,,,,,,,,,,,,,,,
90936434,521,Crokinole,,05/11/2024,,Thuis,19,,,,,Arjen,,Team 2,35,,,,,Dieter,,Team 2,35,,,,,Ottie,,Team 1,115,,,1,,Wiebe,,Team 1,115,,,1,,,,,,,,,,,,,,,,,,,,,,,,
